,market_cap,name,price,supply,symbol,volume
22208,3393449.8454,NAGA,$0.054394,62386126.1617,NGC,"$50,831"
22209,3390810.54136,PACcoin,$0.000550,6160019945.52,$PAC,"$13,345"
22210,3366979.37435,Neurotoken,$0.042670,78906617.7206,NTK,"$23,505"
22211,3310272.3975,Quanta Utilit...,$0.000113,29279582413.5,QNTU,"$11,839"
22212,3306310.83644,Litex,$0.004032,819999982.0,LXT,"$91,884"
22213,3305171.91868,ADAMANT Messe...,$0.040706,81196909.85,ADM,"$105,403"
22214,3279857.75019,Lendingblock,$0.004526,724750020.691,LND,"$32,310"
22215,3270081.24484,Bittwatt,$0.010886,300383256.252,BWT,$599
22216,3256307.62354,Graft,$0.006211,524264587.026,GRFT,"$10,901"
22217,3255562.33997,Unibright,$0.023092,140984219.243,UBT,"$307,947"
22218,3221010.41882,Fiii,$0.006677,482404699.0,FIII,"$188,666"
22219,3213202.57685,Cashbery Coin,$0.048714,65960974.908,CBC,"$20,772"
22220,3202588.72765,Plair,$0.000161,19858508800.0,PLA,"$20,206"
22221,3188145.05257,Change,$0.100656,31673646.3263,CAG,$570
22222,3186673.0536,FansTime,$0.001118,2850000000.0,FTI,"$299,746"
22223,3174841.20568,GridCoin,$0.007615,416916725.77,GRC,"$1,557"
22224,3162013.95505,YEE,$0.002316,1365218125.0,YEE,"$177,081"
22225,3139396.87089,GINcoin,$0.534741,5870875.72877,GIN,"$18,494"
22226,3138801.16329,BitMart Token,$0.024876,126177290.001,BMX,"$421,518"
22227,3114042.09217,ION,$0.224515,13870106.4278,ION,"$115,956"
22228,3106624.36815,SpankChain,$0.010354,300043386.0,SPANK,"$6,225"
22229,3078642.74495,HashCoin,$0.000239,12863911325.5,HSC,"$132,849"
22230,3042647.64193,ContentBox,$0.004944,615476313.165,BOX,"$330,569"
22231,3042349.01576,Consensus,$0.001870,1627253127.85,SEN,"$13,058"
22232,3035581.95568,Open Platform,$0.006961,436114139.257,OPEN,"$1,096,361"
22233,3030465.01696,Phore,$0.179067,16923609.1809,PHR,"$244,209"
22234,3007985.98766,GET Protocol,$0.264130,11388257.6512,GET,"$2,572"
22235,2998142.65313,Gene Source C...,$0.008082,370944799.0,GENE,"$18,093"
22236,2979244.19138,Radium,$0.836330,3562285.07941,RADS,"$11,091"
22237,2966789.10036,PIBBLE,$0.000511,5804264650.46,PIB,"$206,406"
22238,2963844.1399,NANJCOIN,$0.000153,19361889557.3,NANJ,"$5,891"
22239,2952957.96057,Bean Cash,$0.001128,2618516000.0,BITB,"$6,073"
22240,2931674.85269,CVCoin,$0.236790,12380890.0,CVN,"$618,627"
22241,2917653.25565,Xaurum,$0.033649,86707618.0714,XAUR,"$8,430"
22242,2899251.66912,DAEX,$0.008175,354666701.556,DAX,"$2,327,633"
22243,2868679.17164,MonetaryUnit,$0.018397,155929735.674,MUE,"$1,492"
22244,2865076.43808,VINchain,$0.005968,480108901.0,VIN,"$447,163"
22245,2841052.41098,AI Doctor,$0.006409,443295272.474,AIDOC,"$284,434"
22246,2819752.49829,Dynamic,$0.200994,14029055.804,DYN,"$11,336"
22247,2804837.67649,Myriad,$0.001691,1658936250.0,XMY,"$1,347"
22248,2804255.48206,Cloudbric,$0.007167,391289000.038,CLB,"$169,787"
22249,2803580.80941,Moneytoken,$0.000297,9430337526.88,IMT,"$95,085"
22250,2799556.99007,DAO.Casino,$0.016737,167270820.688,BET,$870
22251,2793134.89979,Breezecoin,$0.068474,40791256.0,BRZC,"$3,209"
22252,2789013.70955,Morpheus Labs,$0.013567,205577285.437,MITX,"$64,926"
22253,2767905.04578,Business Cred...,$0.004267,648741677.204,BCAC,"$45,419"
22254,2767001.21908,Etheroll,$0.395194,7001622.64879,DICE,"$13,660"
22255,2758421.56016,Decision Token,$0.086131,32025998.4158,HST,"$269,771"
22256,2753811.80802,Covesting,$0.152990,18000000.0,COV,"$2,301"
22257,2742760.26675,PAL Network,$0.006255,438524050.0,PAL,"$284,000"
22258,2735472.4737,CoinPoker,$0.008484,322414462.303,CHP,"$35,208"
22259,2721546.11554,XEL,$0.029686,91676277.0,XEL,"$1,717"
22260,2720687.31214,Opacity,$0.031781,85606085.2587,OPQ,"$12,465"
22261,2716303.18124,Timicoin,$0.008565,317149560.162,TMC,"$3,158"
22262,2711345.11344,Zen Protocol,$0.150758,17984804.9993,ZP,"$5,730"
22263,2709010.72577,Liquidity Net...,$0.062804,43134645.4679,LQD,"$160,873"
22264,2702205.21121,Semux,$0.271391,9956880.0,SEM,"$65,622"
22265,2698950.95541,Switcheo,$0.005164,522694673.228,SWTH,"$39,419"
22266,2693916.39036,Sakura Bloom,$0.001043,2582965294.29,SKB,"$33,483"
22267,2689863.13516,SophiaTX,$0.008190,328435877.224,SPHTX,"$47,498"
22268,2661364.93507,eXPerience Chain,$0.000029,91090814961.0,XPC,"$9,914"
22269,2619611.59382,Blackmoon,$0.119385,21942543.5202,BMC,"$132,945"
22270,2613755.9479,Howdoo,$0.015603,167512217.491,UDOO,"$3,369"
22271,2562560.91051,Sentinel,$0.001281,1999969999.15,SENT,"$5,450"
22272,2558152.16167,SolarCoin,$0.049273,51918252.2,SLR,"$2,190"
22273,2552522.21256,Medicalchain,$0.009730,262339405.402,MTN,"$803,031"
22274,2546978.40356,Rapids,$0.000257,9927408387.26,RPD,"$15,539"
22275,2542602.88872,Bitcoin Green,$0.316245,8039973.41103,BITG,"$23,335"
22276,2536000.37852,Lisk Machine ...,$0.021133,120000000.0,LML,$542
22277,2522323.08894,MVL,$0.000402,6276119270.41,MVL,"$88,041"
22278,2504300.74054,TransferCoin,$0.334163,7494256.0,TX,"$1,147,837"
22279,2483806.49951,Trinity Netwo...,$0.007451,333333333.0,TNC,"$175,289"
22280,2478206.9461,ATC Coin,$0.008207,301960543.714,ATCC,"$12,570"
22281,2470650.04763,Vexanium,$0.005143,480382624.0,VEX,"$318,982"
22282,2470095.56592,Noku,$0.103886,23777027.9616,NOKU,"$11,514"
22283,2450289.96066,Bitcoin Interest,$0.133699,18326891.5,BCI,"$61,062"
22284,2447777.86837,ugChain,$0.004303,568842039.121,UGC,"$390,639"
22285,2442039.05854,RevolutionVR,$0.011629,210000000.0,RVR,"$2,646"
22286,2433822.10813,STK,$0.007076,343971371.971,STK,"$83,024"
22287,2432275.17733,Experience Po...,$0.000009,2.70919239813e+11,XP,"$9,844"
22288,2430269.43438,TaaS,$0.298339,8146000.7794,TAAS,"$8,150"
22289,2420740.38167,Zeusshield,$0.002099,1153170765.0,ZSC,"$49,449"
22290,2414418.17563,Wibson,$0.000952,2535622524.35,WIB,"$3,492"
22291,2407431.916,Peculium,$0.001186,2029152634.3,PCL,"$44,048"
22292,2375438.26865,BANKEX,$0.025082,94705649.0,BKX,"$192,006"
22293,2374062.8433,Effect.AI,$0.011487,206668526.316,EFX,"$2,732"
22294,2372912.22506,Cardstack,$0.000998,2376825839.2,CARD,"$217,062"
22295,2368572.07926,Rate3,$0.002663,889382387.974,RTE,"$292,368"
22296,2362346.35869,SUQA,$0.003993,591662582.447,SUQA,"$60,814"
22297,2346537.30345,Brickblock,$0.031232,75131282.9736,BBK,"$22,788"
22298,2330106.67083,OracleChain,$0.077670,30000000.0,OCT,"$10,085"
22299,2324745.73072,Espers,$0.000102,22888373669.6,ESP,"$5,145"
22300,2309465.03812,Vipstar Coin,$0.000066,34762530336.0,VIPS,"$1,307,849"
22301,2308496.96138,AidCoin,$0.050572,45647599.2396,AID,"$14,012"
22302,2297779.07793,FuzeX,$0.002896,793534329.273,FXT,"$12,739"
22303,2295397.91509,Datum,$0.002299,998402658.947,DAT,"$124,090"
22304,2279826.22313,UpToken,$0.015558,146538250.17,UP,"$18,037"
22305,2261930.70081,EchoLink,$0.005655,399995750.0,EKO,"$143,558"
22306,2252305.40653,PlayChip,$0.001526,1475603894.91,PLA,"$118,160"
22307,2235188.67598,Olive,$0.008069,277007242.0,OLE,"$9,248"
22308,2226810.66761,Constellation,$0.002150,1035713603.21,DAG,"$88,962"
22309,2217478.4458,aXpire,$0.007802,284209990.0,AXPR,"$2,065"
22310,2216450.88641,Rotharium,$0.660194,3357270.20862,RTH,"$8,940"
22311,2196471.25983,BitGuild PLAT,$0.000729,3012617482.19,PLAT,"$396,504"
22312,2196100.53421,NoLimitCoin,$0.010429,210579259.821,NLC2,"$20,882"
22313,2172991.8356,Adshares,$0.071573,30360446.2432,ADS,"$51,896"
22314,2165026.55359,Rise,$0.015924,135957788.41,RISE,"$2,922"
22315,2159260.13209,XinFin Network,$0.000557,3875724555.98,XDCE,"$113,566"
22316,2127349.94414,ZMINE,$0.016026,132742765.939,ZMN,"$9,906"
22317,2122052.91934,LIFE,$0.000091,23442468687.7,LIFE,"$53,748"
22318,2117685.65434,SPINDLE,$0.000673,3148887224.67,SPD,"$21,422"
22319,2094572.86834,GoldCoin,$0.050275,41662072.0,GLC,"$3,049"
22320,2088567.19792,HyperSpace,$0.020735,100728564.0,AMP,"$2,752"
22321,2045130.19802,NeuroChain,$0.006059,337557462.297,NCC,"$20,352"
22322,2042246.14403,SureRemit,$0.004084,500000000.0,RMT,"$2,675"
22323,2039506.08295,DIMCOIN,$0.000970,2102483275.81,DIM,"$142,214"
22324,2029281.81901,RoBET,$2.54,798697.320907,ROBET,"$1,431"
22325,2024990.71291,ValueCyberToken,$0.018778,107837023.3,VCT,"$568,752"
22326,2023680.11811,Humaniq,$0.010922,185286753.036,HMQ,"$118,363"
22327,2022719.58137,TRAXIA,$0.004108,492353333.35,TMT,"$56,435"
22328,1980341.51092,Eligma Token,$0.014189,139567488.792,ELI,"$89,826"
22329,1961075.3792,Zap,$0.014909,131534257.006,ZAP,"$5,915"
22330,1950347.95847,Kleros,$0.008671,224923502.418,PNK,"$2,666"
22331,1947549.85784,FREE Coin,$2.2e-07,8.70020059499e+12,FREE,"$5,953"
22332,1940400.73199,LUXCoin,$0.366261,5297866.34903,LUX,"$1,397"
22333,1938802.21816,The Abyss,$0.008663,223803564.033,ABYSS,"$285,560"
22334,1930464.12568,Insureum,$0.010639,181459719.64,ISR,"$20,918"
22335,1926956.03923,YGGDRASH,$0.000392,4912116975.35,YEED,"$179,229"
22336,1924591.54904,Sharder,$0.006794,283282765.187,SS,"$740,286"
22337,1912732.33412,Nebula AI,$0.001645,1162684117.03,NBAI,"$6,129"
22338,1903994.89614,Paypex,$0.027824,68428768.29,PAYX,"$26,052"
22339,1896765.1535,Footballcoin,$0.005063,374660526.033,XFC,"$3,444"
22340,1881928.45982,RightMesh,$0.030724,61251898.2371,RMESH,"$54,483"
22341,1879733.13186,Omni,$3.34,562015.169546,OMNI,$559
22342,1868026.89926,LocalCoinSwap,$0.035639,52414643.2296,LCS,"$24,425"
22343,1865406.33027,Snetwork,$0.012694,146952342.846,SNET,"$266,876"
22344,1862341.62515,HorusPay,$0.002134,872861114.0,HORUS,"$2,881,498"
22345,1859937.63098,Stox,$0.035363,52595564.2921,STX,"$254,740"
22346,1859392.28337,Curecoin,$0.077130,24107128.0504,CURE,"$2,613"
22347,1850302.77019,ALQO,$0.032228,57412658.6801,XLQ,"$3,034"
22348,1849936.50334,Electrify.Asia,$0.003493,529591829.749,ELEC,"$15,664"
22349,1845868.39666,DaTa eXchange,$0.024954,73971174.2572,DTX,"$23,445"
22350,1841198.46915,Repme,$0.000051,36220523483.0,RPM,$634
22351,1827958.00236,MktCoin,$0.001511,1209529899.7,MLM,"$2,788"
22352,1824816.97291,Masari,$0.166467,10962023.3458,MSR,"$2,232"
22353,1822752.49365,VegaWallet Token,$0.173739,10491337.9997,VGW,"$50,294"
22354,1811442.39371,Storiqa,$0.000181,10020877589.9,STQ,"$47,549"
22355,1798990.44329,SelfSell,$0.004613,390000000.0,SSC,"$2,041,381"
22356,1793138.71809,Qbao,$0.027438,65351403.0,QBT,"$323,651"
22357,1787856.63675,DubaiCoin,$0.419372,4263172.051,DBIX,"$1,575"
22358,1786151.1424,Fountain,$0.042484,42042760.5357,FTN,"$163,894"
22359,1779585.58514,CrypticCoin,$0.000698,2549994071.7,CRYP,"$8,479"
22360,1771680.09093,Bodhi,$0.044292,40000000.0,BOT,"$20,720"
22361,1769978.01697,Spectre.ai Ut...,$0.072157,24529557.5131,SXUT,"$26,652"
22362,1745241.06143,Bitcoin Atom,$0.094753,18418931.25,BCA,"$58,712"
22363,1715182.72457,FarmaTrust,$0.002859,600000000.0,FTT,"$46,178"
22364,1713404.65217,Coinsuper Eco...,$0.012272,139621836.464,CEN,"$55,172"
22365,1706352.42823,Next.exchange,$0.443453,3847873.68223,NEXT,"$27,690"
22366,1704245.91369,Hi Mutual Soc...,$0.004217,404100000.0,HMC,"$127,521"
22367,1692229.36257,CanYaCoin,$0.033913,49899758.5173,CAN,"$6,222"
22368,1691829.20073,SafeCoin,$0.061000,27735062.61,SAFE,"$2,183"
22369,1691402.59254,Xriba,$0.019393,87218882.1331,XRA,"$4,094"
22370,1674304.5942,Chronobank,$2.36,710112.8108,TIME,"$53,750"
22371,1674000.29119,Gems ,$0.001452,1152794971.38,GEM,"$28,984"
22372,1673692.90529,Matchpool,$0.022316,75000000.0,GUP,"$12,542"
22373,1671208.52317,AIDUS TOKEN,$0.010445,160000000.0,AID,"$4,270"
22374,1667029.01716,Energo,$0.002767,602378919.746,TSL,"$330,521"
22375,1665434.67458,Quasarcoin,$0.009898,168255706.42,QAC,"$9,351"
22376,1659544.15631,Digital Asset...,$0.071990,23052329.5367,DAGT,"$468,154"
22377,1653644.15399,Scanetchain,$0.004426,373660282.554,SWC,"$358,165"
22378,1650732.18551,ShipChain,$0.006999,235854008.959,SHIP,$708
22379,1646566.35684,GlobalBoost-Y,$0.099202,16598169.158,BSTY,$732
22380,1629556.26825,Blockparty (B...,$0.069692,23382364.32,BOXX,"$6,637"
22381,1627783.23241,Qredit,$0.003047,534211753.24,XQR,"$81,305"
22382,1606273.04649,Ubex,$0.000519,3092594583.43,UBEX,"$242,776"
22383,1603075.84592,Cappasity,$0.003024,530139148.53,CAPP,"$9,995"
22384,1594259.37055,Merculet,$0.000533,2993662226.68,MVP,"$122,957"
22385,1571061.8893,OKCash,$0.021102,74451343.7938,OK,"$8,593"
22386,1554654.13082,Aventus,$0.259109,6000000.0,AVT,"$14,348"
22387,1550329.08559,BitSend,$0.067867,22843474.5022,BSD,"$9,397"
22388,1538362.62109,WeTrust,$0.016695,92147500.0,TRST,"$11,424"
22389,1525871.02434,EXRNchain,$0.000016,92500000000.0,EXRN,"$36,867"
22390,1502233.65216,Anoncoin,$0.711852,2110316.862,ANC,$577
22391,1496775.60471,Internxt,$2.38,629609.543,INXT,"$25,905"
22392,1480211.69455,Pundi X NEM,$0.000608,2434893062.0,NPXSXEM,"$712,343"
22393,1470529.79273,Bounty0x,$0.006629,221830996.974,BNTY,"$8,973"
22394,1460357.52618,Privatix,$1.34,1093385.90878,PRIX,$904
22395,1448155.37748,Fluz Fluz,$0.007072,204780000.0,FLUZ,$598
22396,1444833.45153,Skychain,$0.193112,7481835.24078,SKCH,"$4,989"
22397,1442286.31344,Tolar,$0.005883,245146100.281,TOL,"$200,229"
22398,1423704.35379,Circuits of V...,$0.001424,1000000000.0,COVAL,"$2,327"
22399,1421372.63057,ProChain,$0.028678,49562749.45,PRA,"$48,650"
22400,1415280.28911,ToaCoin,$0.000406,3487694466.57,TOA,"$1,936"
22401,1412154.3846,DATx,$0.001015,1391302551.33,DATX,"$296,059"
22402,1407511.99152,Friendz,$0.002824,498497223.698,FDZ,"$47,807"
22403,1404886.9833,Expanse,$0.133859,10495278.0,EXP,"$23,266"
22404,1403653.04325,Olympus Labs,$0.036459,38500000.0,MOT,"$13,665"
22405,1382298.2447,Tokes,$0.400005,3455702.35396,TKS,$782
22406,1379097.50932,Gentarium,$0.428093,3221489.53196,GTM,"$11,240"
22407,1368066.22088,Happycoin,$0.071660,19091036.9789,HPC,"$231,136"
22408,1367970.26966,SIBCoin,$0.078258,17480249.228,SIB,"$17,992"
22409,1359504.52249,Musicoin,$0.000915,1485806552.0,MUSIC,"$5,582"
22410,1357004.6409,Cryptopay,$0.019857,68337658.0,CPAY,$740
22411,1356803.66678,Kuai Token,$0.143051,9484746.18067,KT,"$4,727,938"
22412,1350526.40369,Flixxo,$0.016961,79623674.7487,FLIXX,"$2,979"
22413,1344869.80194,Hacken,$0.250931,5359515.94793,HKN,"$2,391"
22414,1338534.50659,Pirl,$0.031905,41953516.4,PIRL,"$2,512"
22415,1334011.08472,Zilla,$0.022234,60000000.0,ZLA,"$30,173"
22416,1329219.36461,Wixlar,$0.017188,77336022.0,WIX,"$15,021"
22417,1327634.9595,AICHAIN,$0.002481,535067071.156,AIT,"$159,347"
22418,1321180.33968,Upfiring,$0.061166,21600000.0058,UFR,"$7,634"
22419,1320942.1515,indaHash,$0.003303,399936258.54,IDH,"$116,515"
22420,1316383.22823,MidasProtocol,$0.004583,287250000.0,MAS,"$51,247"
22421,1307747.5795,Insights Network,$0.009464,138184058.326,INSTAR,"$66,040"
22422,1303989.32702,WOLLO,$0.030285,43057496.0,WLO,"$4,582"
22423,1296467.32197,Rivetz,$0.049400,26244468.18,RVT,$564
22424,1295617.91329,Lunes,$0.008596,150728537.615,LUNES,"$10,797"
22425,1293922.07561,CoinFi,$0.006932,186658374.224,COFI,"$97,764"
22426,1287001.94191,CargoX,$0.009971,129071409.35,CXO,"$52,536"
22427,1286179.1871,Blocktrade Token,$0.023290,55223642.9681,BTT,"$1,992"
22428,1282300.03828,adbank,$0.001962,653415456.9,ADB,"$19,587"
22429,1278624.90041,Patientory,$0.018266,70000000.0,PTOY,"$18,056"
22430,1276849.72301,TrustNote,$0.004119,309999945.004,TTT,"$71,600"
22431,1276661.37287,Uquid Coin,$0.127666,10000000.0,UQC,"$564,180"
22432,1273014.15855,Miners' Rewar...,$0.127301,10000000.0,MRT,"$26,081"
22433,1271065.95624,Acute Angle C...,$0.005084,250000000.0,AAC,"$1,304,121"
22434,1267661.58583,UNIVERSAL CASH,$0.000143,8878075186.0,UCASH,"$97,882"
22435,1262679.47525,RED,$0.009713,130000009.3,RED,"$48,273"
22436,1257268.26044,Torque,$0.000153,8235257750.0,XTC,"$1,329"
22437,1254373.62499,TrueFlip,$0.200788,6247267.0,TFL,"$31,927"
22438,1250807.02254,Nework,$0.008475,147586171.922,NKC,"$94,672"
22439,1243599.57317,PlayGame,$0.001751,710087589.894,PXG,"$169,200"
22440,1238939.86307,Bulwark,$0.070150,17661405.3356,BWK,"$2,909"
22441,1231510.3261,X8X Token,$0.015687,78507340.8636,X8X,"$2,229"
22442,1224791.87931,Winco,$0.002644,463205382.819,WCO,"$26,298"
22443,1214078.55336,POPCHAIN,$0.001475,822848310.389,PCH,"$151,550"
22444,1211168.02058,Novacoin,$0.518533,2335756.7139,NVC,$596
22445,1209002.89654,OneLedger,$0.003909,309303405.178,OLT,"$129,746"
22446,1197863.88275,Ink Protocol,$0.004280,279853244.973,XNK,"$11,125"
22447,1195702.53859,Oxycoin,$0.001290,926887974.118,OXY,"$6,193"
22448,1195460.45967,Kore,$0.554207,2157065.24131,KORE,"$4,175"
22449,1186864.07035,LikeCoin,$0.002506,473578765.0,LIKE,"$59,351"
22450,1184610.86789,On.Live,$0.054787,21622215.381,ONL,"$2,405"
22451,1183580.27356,SRCOIN,$0.000234,5052048083.95,SRCOIN,"$13,386"
22452,1176539.21797,GMB,$0.002274,517356899.0,GMB,"$103,568"
22453,1169929.5059,HOQU,$0.007305,160144017.658,HQX,"$315,405"
22454,1163064.57011,Pluton,$1.37,849999.5,PLU,"$20,733"
22455,1161385.77753,KARMA,$0.000352,3299031186.0,KARMA,"$9,498,813"
22456,1156672.3548,sUSD,$0.967756,1195211.31802,SUSD,"$5,679"
22457,1155254.6911,Scorum Coins,$0.039476,29265074.799,SCR,"$10,933"
22458,1151032.94219,Matryx,$0.049562,23224303.1,MTX,"$101,350"
22459,1138502.26806,CoTrader,$0.000072,15724556896.0,COT,"$74,422"
22460,1138350.35372,Giant,$0.256016,4446395.80352,GIC,"$16,916"
22461,1134592.92908,Blocktix,$0.028365,40000000.0,TIX,"$3,370"
22462,1119600.23365,GoNetwork,$0.018060,61994619.8058,GOT,"$498,283"
22463,1119414.02492,Patron,$0.003360,333164343.553,PAT,"$905,092"
22464,1103440.71921,SnowGem,$0.097166,11356232.3207,XSG,"$126,770"
22465,1099462.00277,Essentia,$0.001368,803662028.429,ESS,"$94,408"
22466,1098307.72371,Swarm City,$0.129626,8472923.88359,SWT,"$21,957"
22467,1081300.14203,Kryll,$0.074975,14422221.0,KRL,"$51,715"
22468,1077280.55718,BitcoinZ,$0.000259,4155698331.12,BTCZ,"$135,822"
22469,1072227.72779,RealTract,$0.000097,11000000000.0,RET,"$55,285"
22470,1066577.3404,Truegame,$0.012916,82575464.0,TGAME,"$66,891"
22471,1066523.63646,VouchForMe,$0.004779,223186027.097,IPL,"$79,743"
22472,1061017.57995,Sentinel Chain,$0.005379,197269665.857,SENC,"$79,659"
22473,1060769.05547,StrongHands,$1.1e-07,9.27749655791e+12,SHND,"$4,559"
22474,1040102.84948,CashBet Coin,$0.006946,149742474.327,CBC,$968
22475,1037365.51856,VisionX,$0.000346,3000000000.0,VNX,"$171,731"
22476,1036033.25798,Traceability ...,$0.001937,534831492.617,TAC,"$44,416"
22477,1024526.93007,DopeCoin,$0.008768,116845228.0,DOPE,"$3,168"
22478,1020135.9047,SHIELD,$0.001989,512973375.234,XSH,"$5,122"
22479,1018240.95269,Syndicate,$0.031313,32518010.3841,SYNX,"$7,610"
22480,1017446.274,Memetic / Pep...,$0.034058,29873822.7995,MEME,"$21,257"
22481,1013704.34254,Silent Notary,$0.000012,83470521339.0,SNTR,"$42,732"
22482,1000277.66625,AiLink Token,$0.000405,2472762635.07,ALI,"$70,139"
22483,998752.911095,savedroid,$0.000372,2688339237.97,SVD,"$1,117"
22484,996833.252437,Alphacat,$0.000357,2790428084.0,ACAT,"$73,426"
22485,995372.916406,MinexCoin,$0.183248,5431846.99708,MNX,"$24,742"
22486,994087.920704,Banca,$0.000055,17926481683.6,BANCA,"$17,640"
22487,988620.572353,NuShares,$0.000356,2777600756.0,NSR,"$2,410"
22488,988224.184983,Playkey,$0.070985,13921512.4213,PKT,"$12,618"
22489,981822.575846,HOLD,$0.001393,704821304.783,HOLD,"$91,609"
22490,974385.038816,FedoraCoin,$0.000005,2.12269865434e+11,TIPS,"$20,991"
22491,969954.933269,Narrative,$0.020669,46928004.0,NRVE,"$120,536"
22492,967522.650175,ArtByte,$0.001221,792537250.0,ABY,"$1,743"
22493,965481.664481,MyBit,$0.006318,152812538.419,MYB,$830
22494,964730.277949,Eroscoin,$0.005166,186744000.0,ERO,"$1,083"
22495,961888.843363,DPRating,$0.000443,2173467617.48,RATING,"$65,097"
22496,954581.99346,Yocoin,$0.002582,369659254.538,YOC,$924
22497,951336.756247,ClearPoll,$0.135905,6999991.0,POLL,"$2,005"
22498,948520.950626,Ifoods Chain,$0.000379,2499999990.0,IFOOD,"$3,076"
22499,948182.538374,Blue Protocol,$0.025875,36645278.3876,BLUE,"$117,565"
22500,941994.689007,X-CASH,$0.000032,29036473775.0,XCASH,"$1,225"
22501,941710.132255,PHI Token,$0.161577,5828254.20482,PHI,"$20,655"
22502,940315.915767,Globatalent,$0.002676,351395299.047,GBT,"$68,385"
22503,936958.032302,OWNDATA,$0.000085,10999999999.9,OWN,"$30,040"
22504,934826.966995,Formosa Finan...,$0.001025,911833320.666,FMF,"$140,741"
22505,933262.142612,Faceter,$0.001983,470623559.5,FACE,"$5,721"
22506,931345.707471,ExclusiveCoin,$0.169524,5493895.0,EXCL,"$10,258"
22507,931340.727327,IXT,$0.026030,35778843.8312,IXT,"$16,583"
22508,919805.413844,MTC Mesh Network,$0.003026,303937820.873,MTC,"$110,918"
22509,917078.103049,iEthereum,$0.051000,17982000.0,IETH,"$1,956"
22510,913662.752102,DeviantCoin,$0.059141,15448968.8359,DEV,$725
22511,913265.870225,eSDChain,$0.007249,125992101.965,SDA,"$18,314"
22512,902681.203775,Maincoin,$0.009355,96493953.9957,MNC,"$55,405"
22513,901546.059062,Halo Platform,$0.000230,3920712005.67,HALO,$569
22514,901094.342869,DNotes,$0.006673,135043262.252,NOTE,"$97,499"
22515,895052.750015,Education Eco...,$0.004110,217789856.582,LEDU,"$7,504"
22516,894141.658724,Lethean,$0.001424,627716558.0,LTHN,"$4,240"
22517,893803.251863,LatiumX,$0.008547,104577248.261,LATX,"$97,000"
22518,893512.435425,IQeon,$0.329102,2715001.86542,IQN,"$1,527"
22519,887458.283874,DAV Coin,$0.001635,542944755.986,DAV,"$23,178"
22520,885534.871511,Gambit,$0.767326,1154053.29963,GAM,"$7,788"
22521,880427.027575,Fox Trading,$0.096975,9078906.9434,FOXT,"$37,148"
22522,873171.34954,ATLANT,$0.016118,54175040.6778,ATL,"$1,094"
22523,859048.504148,TrueDeck,$0.026558,32345580.8419,TDP,"$239,217"
22524,852589.608444,Bezop,$0.021926,38884358.3261,BEZ,"$219,442"
22525,852482.046177,Debitum,$0.004270,199645716.218,DEB,"$2,795"
22526,816929.618874,Serve,$0.044936,18179690.9,SERV,"$12,119"
22527,815219.506573,Databits,$0.035837,22747808.5,DTB,$736
22528,813174.211423,Autonio,$0.009718,83678324.0,NIO,"$130,688"
22529,812465.471129,0xcert,$0.002451,331501325.049,ZXC,"$127,996"
22530,808105.683615,Trittium,$0.006761,119528271.144,TRTT,"$1,691"
22531,802481.5266,TraDove B2BCoin,$0.001605,500000000.0,BBC,"$11,242"
22532,801625.858215,Dignity,$0.001533,523036420.542,DIG,"$27,142"
22533,794135.775634,Credit Tag Chain,$0.015759,50392620.0,CTC,"$9,484"
22534,790267.296058,Kolion,$1.13,700523.0,KLN,"$21,592"
22535,782399.530362,DEEX,$0.013841,56528700.2861,DEEX,"$7,693"
22536,770213.93916,NuBits,$0.070136,10981667.2799,USNBT,"$52,343"
22537,766742.46011,InterCrone,$0.051829,14793793.4072,ICR,"$1,005"
22538,766396.472705,CannabisCoin,$0.009923,77231175.5326,CANN,$906
22539,762502.708882,Experty,$0.028149,27088352.0999,EXY,"$1,731"
22540,760692.169056,Rentberry,$0.002524,301431306.992,BERRY,$822
22541,755188.152186,0xBitcoin,$0.174934,4317000.0,0xBTC,"$720,975"
22542,750418.411304,MetaMorph,$0.006714,111761331.499,METM,"$41,591"
22543,741612.343737,win.win,$0.000814,910750940.506,TWINS,"$38,182"
22544,740956.196235,Internet of P...,$0.131046,5654181.6775,IOP,"$55,308"
22545,730081.610267,Niobium Coin,$0.014922,48927667.5771,NBC,"$10,265"
22546,724457.485556,uPlexa,$0.000557,1300083823.37,UPX,"$40,261"
22547,718002.137329,Birake,$0.013572,52901672.4883,BIR,"$16,483"
22548,703262.582053,BitScreener T...,$0.004546,154687950.0,BITX,"$9,624"
22549,701561.602902,Qwark,$0.010522,66672936.5759,QWARK,$534
22550,700931.269702,Bitcoin Plus,$5.73,122252.73562,XBC,"$2,828"
22551,698234.335764,Datawallet,$0.001789,390222225.333,DXT,"$33,636"
22552,691721.004991,Banyan Network,$0.001133,610736185.7,BBN,"$11,709"
22553,688328.714911,HollyWoodCoin,$0.040209,17118899.4736,HWC,"$125,997"
22554,674348.560713,TrezarCoin,$0.004473,150749500.0,TZC,"$2,657"
22555,671664.238411,Bela,$0.016599,40464706.2871,BELA,"$1,690"
22556,666227.046684,Invacio,$0.019952,33391377.0275,INV,"$2,571"
22557,664784.559523,Ergo,$1.67,397300.0,EFYT,"$2,546"
22558,652236.749225,Golos,$0.005238,124518891.448,GOLOS,$942
22559,649865.38768,Ryo Currency,$0.060934,10665068.2632,RYO,"$1,985"
22560,644696.85895,Crowd Machine,$0.001371,470164800.437,CMCT,"$61,888"
