,currency_change,market_cap,name,price,supply,symbol,volume
31,-0.30,237690453.469,Decred,24.6996266798,9623240.72954,DCR,2643551.65849
32,0.26,227671427.724,Lisk,1.96041922375,116134051.822,LSK,5396552.28372
33,0.20,207881399.879,Augur,18.8983090799,11000000.0,REP,9081909.60205
34,-0.39,206914585.933,Ravencoin,0.0623169132062,3320360000.0,RVN,8886573.06334
35,-0.10,204637951.155,Nano,1.53576419171,133248289.197,NANO,6004825.63699
36,0.00,201292209.45,TrueUSD,1.00768082973,199757903.01,TUSD,50809090.3736
37,-0.26,182953673.12,0x,0.311298706657,587710996.568,ZRX,14303881.9984
38,0.69,182223120.726,Chainlink,0.520637487788,350000000.0,LINK,7595197.30294
39,-0.79,177219578.008,Zilliqa,0.0202436774164,8754317427.72,ZIL,8330201.64468
40,-0.41,176175695.19,ICON,0.372144500286,473406687.604,ICX,7788795.5672
41,0.14,167042851.138,Bytecoin,0.000907511973851,1.84066828814e+11,BCN,241703.445178
42,-0.37,166215814.559,BitShares,0.0613997268524,2707110000.0,BTS,5341556.79471
43,-0.14,162029373.485,IOST,0.0134867518986,12013965608.8,IOST,21254619.8769
44,0.47,161788863.904,Bitcoin Diamond,1.05223824238,153756875.0,BCD,5084769.90391
45,0.09,159798928.796,Holo,0.00119956039802,1.33214575156e+11,HOT,9084709.20215
46,-0.38,150170147.546,DigiByte,0.0128670929676,11670868309.2,DGB,976423.077578
47,0.30,141862547.912,Aeternity,0.547891083736,258924724.5,AE,40146820.3625
48,0.01,136335621.002,Verge,0.00858211648795,15886013804.8,XVG,1838539.36969
49,1.53,135806572.233,Pundi X,0.000697864396624,1.94603096088e+11,NPXS,4626786.33885
50,1.78,134618045.205,Steem,0.432149747574,311507864.948,STEEM,1193085.37312
51,-1.68,128765133.124,Enjin Coin,0.167857896973,767107985.064,ENJ,49371921.0398
52,-0.78,126866475.826,BitTorrent,0.000744429828637,1.70421e+11,BTT,143801952.269
53,0.63,124664152.289,Huobi Token,2.49327307268,50000200.0,HT,39841250.5978
54,0.28,123497787.042,Siacoin,0.00306676212644,40269763989.0,SC,1383435.87562
55,0.36,120588639.381,Komodo,1.07070868529,112625068.833,KMD,1745158.35554
56,0.00,119201329.092,Bytom,0.11890415491,1002499275.0,BTM,5473757.25518
57,4.62,118806914.194,Maximine Coin,0.0720478557876,1649000000.0,MXM,23325496.9336
58,0.48,109533995.925,Stratis,1.10319455922,99288013.1703,STRAT,1364973.76722
59,-1.63,109063539.697,Aurora,0.016670442675,6542330148.21,AOA,460415.62771
60,0.06,107680676.515,Paxos Standar...,1.00120424213,107551158.879,PAX,53876348.2956
61,0.89,106165454.688,KuCoin Shares,1.18040420104,89939916.0,KCS,2355874.12512
62,-0.47,103973513.477,THETA,0.119440772178,870502690.0,THETA,6972024.92111
63,-0.32,95555375.1688,ABBC Coin,0.208870877133,457485392.317,ABBC,43368459.7942
64,-0.50,92246607.0695,Digitex Futures,0.125080145179,737500000.0,DGTX,1645555.62407
65,-0.50,90514260.0866,Dai,0.973119588969,93014528.854,DAI,40993288.0346
66,0.32,90153808.7261,Mixin,204.792716554,440219.800016,XIN,892889.221975
67,0.37,89077328.5458,Status,0.0256671213546,3470483788.0,SNT,17074873.8395
68,0.14,86896019.5477,Waltonchain,2.11579455241,41070159.4107,WTC,9261288.13307
69,0.24,86331769.942,Golem,0.089590907993,963622000.0,GNT,1516562.6885
70,0.32,84196447.2471,Project Pai,0.0580522203239,1450357054.0,PAI,1961818.50051
71,0.00,81575935.4012,Factom,8.6477482545,9433199.603,FCT,68276.810167
72,2.36,81110577.5062,Ardor,0.0811918103184,998999495.0,ARDR,1010086.10192
73,-0.09,79509217.768,Populous,1.49306787504,53252245.9944,PPT,4490050.33301
74,-0.73,79097016.7269,Insight Chain,0.226054326517,349902689.082,INB,3903772.74285
75,1.44,78604484.9141,WAX,0.083382744715,942694860.702,WAX,521777.156633
76,0.25,77523278.6718,GXChain,1.29205464453,60000000.0,GXC,21649792.4717
77,0.22,76948076.8544,Cryptonex,1.381812705,55686328.9619,CNX,9623183.38848
78,0.07,72923105.3541,Qubitica,25.9391324533,2811316.27996,QBIT,40527.0087635
79,0.65,69430264.4366,Ark,0.633404916756,109614344.0,ARK,756147.087723
80,-0.18,63662801.2522,HyperCash,1.46251141143,43529780.8651,HC,2902319.76477
81,0.00,63659823.5149,ThoreCoin,734.372421451,86686.0215,THR,82200.3840523
82,0.02,62905682.1202,Nebulas,1.38254246418,45500000.0,NAS,6467901.11334
83,0.44,62723385.4834,Crypto.com,3.97138510006,15793831.095,MCO,5729742.94297
84,0.07,62394229.5913,Gemini Dollar,0.999975186964,62395777.82,GUSD,4227686.14971
85,-0.16,61853321.3881,Loopring,0.0746160866547,828954239.779,LRC,26537313.7012
86,-0.42,61635707.7938,VestChain,0.0087075762593,7078400000.0,VEST,171297.90319
87,0.15,61625466.2552,Revain,0.127207072464,484450000.0,R,754871.778105
88,0.05,60963990.7001,MaidSafeCoin,0.134711447964,452552412.0,MAID,235465.523371
89,-0.12,57661657.2088,Zcoin,7.93300020908,7268581.32978,XZC,576952.32375
90,0.21,57499286.7729,Elastos,3.786661542,15184691.3528,ELA,1547258.01965
91,0.21,57119038.9644,Decentraland,0.0543917543033,1050141509.43,MANA,7968194.96739
92,0.63,55607214.4368,NULS,0.803669370601,69191655.7616,NULS,4627121.50985
93,1.15,55232910.6405,Aion,0.183666354819,300724162.0,AION,5208030.23374
94,1.79,54337024.6595,WaykiChain,0.287497484971,189000000.0,WICC,2586201.85886
95,-0.88,54307515.27,TrueChain,0.733885342081,73999999.94,TRUE,54172870.4039
96,0.64,54018464.3485,Loom Network,0.0692813449957,779697108.245,LOOM,2821219.23962
97,-0.18,53289103.848,Electroneum,0.00574608631672,9273982483.16,ETN,201995.970259
98,0.84,53176559.1447,PIVX,0.93651756204,56781165.9921,PIVX,456867.269489
99,-1.61,51643007.174,Lambda,0.103286014348,500000000.0,LAMB,12360334.1012
100,-0.09,51544214.6615,REPO,0.4687601641,109958607.0,REPO,19428.8160815
101,-0.42,50785725.702,aelf,0.181377591793,280000000.0,ELF,8739366.1447
102,0.26,49342752.3418,QASH,0.140979292405,350000000.0,QASH,85609.9544724
103,2.21,48149459.3562,Power Ledger,0.118930995506,404852066.96,POWR,2749358.86026
104,-0.44,46705573.1619,ReddCoin,0.00162123080195,28808713173.8,RDD,121322.198387
105,1.77,45724955.1919,Kyber Network,0.274380767658,166647814.211,KNC,3370344.89193
106,0.07,45478318.8686,Horizen,7.3007256237,6229287.5,ZEN,1149875.26801
107,0.19,43766182.7899,Wanchain,0.412295384716,106152492.636,WAN,2440839.2838
108,-0.31,43602937.1156,Bibox Token,0.393036988704,110938508.0,BIX,9820213.54352
109,0.61,43512038.641,Nexo,0.0777000674756,560000011.0,NEXO,5035184.13012
110,0.11,42034665.79,Bancor,0.660904058425,63601766.7832,BNT,2824335.83558
111,-0.22,41821475.7423,Metaverse ETP,0.59174426167,70674915.5865,ETP,17809295.0845
112,-0.16,41034061.6453,MonaCoin,0.624285175999,65729674.8712,MONA,274791.874364
113,0.10,39827598.7099,MOAC,0.63761564444,62463333.6042,MOAC,23327.0851372
114,-0.08,39609335.1487,ODEM,0.173499805436,228296135.832,ODE,1826152.5717
115,8.32,39479277.4626,Storj,0.290743222205,135787438.7,STORJ,3684689.26168
116,0.09,38649636.2778,DigixDAO,19.3248181389,2000000.0,DGD,327966.415819
117,0.40,38088666.8634,Polymath,0.109320560227,348412657.091,POLY,5678657.41789
118,0.78,37924065.6427,QuarkChain,0.0405186106385,935966585.355,QKC,9682954.43963
119,-0.03,37910346.8869,Santiment Net...,0.605013125647,62660370.957,SAN,5146.31452943
120,-1.80,37859996.9935,Dent,0.000725892555782,52156475076.0,DENT,1125293.86099
121,0.54,37851823.95,Enigma,0.50579583908,74836171.09,ENG,671900.388172
122,0.49,37804161.1178,iExec RLC,0.472134215095,80070793.2388,RLC,256845.554113
123,1.09,37374596.2113,LATOKEN,0.108456506587,344604463.0,LA,2888784.6125
124,0.20,37052669.4602,Buggyra Coin ...,0.0184270498916,2010775988.46,BCZERO,5985.14060113
125,0.27,35910668.6534,RIF Token,0.0920015087644,390326953.717,RIF,162180.499035
126,0.11,35904177.9999,Davinci Coin,0.0113773054062,3155771662.8,DAC,3099380.73761
127,0.10,35614899.6782,Celer Network,0.0178308289671,1997377673.46,CELR,5331977.22377
128,0.27,35487902.8559,TomoChain,0.596345890232,59508925.0,TOMO,911739.642092
129,-0.59,35445806.028,Kin,4.68799370048e-05,7.56097560976e+11,KIN,2819770.58127
130,-0.07,35333104.009,FunFair,0.00539529024603,6548879188.66,FUN,1750463.40214
131,0.02,35012661.4397,STASIS EURS,1.13019876331,30979207.0,EURS,132344.162261
132,-0.04,34384430.458,Obyte,50.639197111,679008.20747,GBYTE,61788.9067286
133,0.10,33932868.3446,Nxt,0.0339668371686,998999941.508,NXT,826532.424969
134,-1.23,33908202.0132,TenX,0.296535517629,114347860.534,PAY,1728516.44087
135,-0.18,33639159.3983,IoTeX,0.0133222282941,2525040005.0,IOTX,857555.278479
136,-0.45,33212294.5565,TTC Protocol,0.116005416996,286299514.424,TTC,30350690.5546
137,0.61,33204958.8492,Linkey,0.664099176983,50000000.0,LKY,787260.995859
138,0.97,33158473.5564,Veritaseum,15.4250824412,2149646.44,VERI,2337451.98933
139,0.80,32723508.0289,CyberMiles,0.0409043850361,800000000.0,CMT,10577797.2033
140,2.99,31994109.3318,Groestlcoin,0.442331536039,72330608.8874,GRS,2732946.21081
141,-0.23,31299214.6125,Syscoin,0.0567659952024,551372604.336,SYS,177726.224591
142,0.05,31219876.8946,Gas,3.08241712699,10128375.1058,GAS,1350502.54491
143,-0.03,30590861.5852,S4FE,0.328644383159,93081954.6987,S4F,235236.616198
144,-0.13,29969083.2196,Centrality,0.0372297338066,804977101.778,CENNZ,4029.20204907
145,-0.63,29417160.1639,Metadium,0.0236200773924,1245430303.86,META,334193.830233
146,-0.58,29278984.835,Quant,2.99460760834,9777235.84,QNT,2037547.07848
147,-1.04,29194012.2782,Apollo Currency,0.00198800274936,14685096531.0,APL,784931.904058
148,1.35,28301251.7908,Cred,0.0550552249982,514052059.395,LBA,5155925.48697
149,-0.46,27792438.917,WhiteCoin,0.111088159552,250183629.193,XWC,1658396.55448
150,-0.67,27652331.4952,Cortex,0.184604297602,149792458.0,CTXC,3639304.96251
151,-0.01,27475732.2502,#MetaHash,0.064767104102,424223572.0,MHC,1785784.53431
152,2.57,27447103.6437,Mainframe,0.00381998896021,7185126430.88,MFT,2717831.22144
153,-0.65,27183769.6687,Cindicator,0.0187995918126,1445976590.33,CND,1180013.97813
154,0.45,26997182.5826,Bread,0.304248533476,88733977.693,BRD,340917.584703
155,0.23,26492094.0923,Civic,0.0773040439752,342699977.0,CVC,2286712.19263
156,1.52,26273601.059,Clams,7.41168277182,3544890.12386,CLAM,24721.8922814
157,-0.62,25893297.3938,Dragonchain,0.108602829898,238421940.0,DRGN,1553367.8922
158,-3.66,25473979.2204,Arcblock,0.258476573972,98554305.4403,ABT,27577011.2058
159,0.45,24686765.2126,Odyssey,0.00323033264195,7642174335.84,OCN,3381846.12917
160,0.26,24631974.0795,TokenClub,0.0511646817893,481425335.174,TCT,692737.739443
161,2.81,24612101.594,Ecoreal Estate,0.123524896717,199248105.023,ECOREAL,39526.9921284
162,0.05,24409663.503,SingularityNET,0.0452304483192,539673260.161,AGI,753393.316767
163,0.84,24332725.6734,Tael,0.434552422501,55994914.3382,WABI,18577939.0536
164,2.41,24145362.4864,Vertcoin,0.492421101159,49033972.0,VTC,475419.780204
165,2.55,23840340.3641,Mithril,0.0465798223678,511816901.658,MITH,16192879.3954
166,1.61,23493072.9551,Energi,1.56801290172,14982703.86,NRG,143530.363932
167,-0.23,23168766.7816,ProximaX,0.00379974282581,6097456550.0,XPX,3328040.48581
168,0.00,22832657.2232,Neblio,1.59785260021,14289589.1775,NEBL,170204.111188
169,-0.42,22534528.721,Matrix AI Net...,0.150230191473,150000000.0,MAN,2056897.62296
170,0.26,22502037.1588,Moeda Loyalty...,1.14637350617,19628888.0,MDA,1059235.41075
171,-0.02,22287553.3812,Nexus,0.373276543326,59707886.23,NXS,220007.504035
172,-3.27,21914143.7277,BitKan,0.0056607756566,3871226322.51,KAN,4160562.14079
173,0.68,21633747.7771,Cosmo Coin,0.0322515863907,670780888.574,COSM,6666318.59975
174,2.63,21459463.9692,Telcoin,0.000584596648319,36708154299.0,TEL,298280.473557
175,1.07,21409486.0245,Grin,2.8049394879,7632780.0,GRIN,9068074.54312
176,0.15,21261449.7394,High Performa...,0.487424907754,43619949.2499,HPB,8048946.03534
177,3.25,21228248.23,Metal,0.485080900918,43762284.167,MTL,1857627.62897
178,0.00,20786682.0809,Nectar,0.252409463803,82353021.8232,NEC,3081.66986463
179,-0.39,20531965.26,Spectre.ai Di...,0.250165529688,82073518.6244,SXDT,3660.4111625
180,0.13,20007549.0356,INO COIN,1.00037745178,20000000.0,INO,1802299.30017
181,-0.96,19977331.2101,Skycoin,1.33182208067,15000000.0,SKY,824860.6581
182,0.35,19831126.8146,SmartCash,0.0140262378649,1413859297.52,SMART,543800.179714
183,0.80,19776065.9133,Request,0.02710324264,729656822.836,REQ,175067.752133
184,0.75,19684371.9896,Ankr Network,0.0089038992772,2210758610.0,ANKR,3006380.9127
185,0.04,19645898.2836,CRYPTO20,0.486277015283,40400631.0522,C20,49139.7341518
186,0.19,19583861.9458,Aragon,0.641818420442,30513088.0045,ANT,43469.8412961
187,-0.92,19526475.8172,Endor Protocol,0.0262413132737,744111989.12,EDR,2019028.44487
188,0.49,19491164.6828,BnkToTheFuture,0.0309388477654,629989999.325,BFT,489153.939412
189,0.42,19381034.0406,Fusion,0.641466961748,30213612.23,FSN,541842.933404
190,0.57,19357982.3152,Everex,0.86419563907,22400000.0,EVX,2889407.35949
191,0.66,19340678.3604,Gifto,0.0348976034713,554212221.945,GTO,22667473.015
192,-0.04,19268209.2876,Wagerr,0.105576421816,182504852.468,WGR,57280.8690205
193,17.65,19220361.2561,Dynamic Tradi...,0.0154729174421,1242193744.52,DTR,851.534855636
194,0.56,19029822.7126,Eidoo,0.650337402226,29261461.2776,EDO,911063.616236
195,-0.76,18917402.6725,Storm,0.00340523910016,5555381609.36,STORM,1185855.10231
196,-0.40,18811481.7745,BitCapitalVendor,0.0231042517496,814200000.0,BCV,19077.2394565
197,5.79,18730703.4363,Gnosis,16.9571546332,1104590.0,GNO,160774.250572
198,0.08,18694449.7361,Einsteinium,0.0855268400883,218579918.5,EMC2,1107696.03843
199,-0.69,18675543.0877,TokenPay,1.17019483722,15959344.9686,TPAY,345249.947328
200,-0.05,18573219.5294,Particl,2.30166250234,8069480.0,PART,3515.60704518
201,-3.40,18470655.701,MediBloc [ERC20],0.0057214243925,3228331693.98,MEDX,3949402.72395
202,0.45,18457888.4492,Po.et,0.00587532837257,3141592653.0,POE,311343.942273
203,1.46,18355949.0731,IHT Real Esta...,0.02826270384,649476043.657,IHT,1512686.49139
204,-0.12,18342001.9594,GoChain,0.0261607318773,701127248.48,GO,1095273.6718
205,0.21,18296731.2262,TokenCard,0.624555722807,29295594.5452,TKN,6145.5239637
206,0.19,18108481.4629,SmartMesh,0.0128091303878,1413716693.85,SMT,70115.3885687
207,1.39,18096833.3935,Smartlands,3.5477756526,5100895.65,SLT,30078.5144278
208,-2.11,17816939.4169,Robotina,0.0626487112966,284394348.234,ROX,4108.0220981
209,-0.13,17771185.0911,Cube,0.00262307638017,6774940000.0,AUTO,109180.699714
210,0.40,17716705.8063,Ren,0.0275394958924,643319902.278,REN,138978.962909
211,-0.48,17458359.3736,United Trader...,0.466720195495,37406479.3899,UTT,1496.78281565
212,0.00,17255892.0741,Genesis Vision,3.89797761955,4426883.31189,GVT,1068755.45788
213,0.67,16672632.8449,Streamr DATAcoin,0.0246216077722,677154514.0,DATA,315767.723849
214,-0.01,16637601.1408,STEM CELL COIN,0.0518857942678,320658118.0,SCC,37932.8327767
215,-1.60,16600903.1648,Bezant,0.0280860542669,591072815.25,BZNT,562646.228049
216,-0.28,16598865.2017,Quantstamp,0.026888845237,617314170.819,QSP,189211.185578
217,1.28,16464329.343,SIRIN LABS Token,0.0334762697752,491820906.379,SRN,983935.736201
218,0.77,16398361.7504,CWV Chain,0.00515744427225,3179551903.0,CWV,915697.486187
219,0.66,16331996.7854,Raiden Networ...,0.322805420504,50593936.0,RDN,1530015.49397
220,-0.61,16272418.6853,Ethos,0.166688203008,97621897.6006,ETHOS,802682.504852
221,0.39,16106565.9752,OneRoot Network,0.0574854830665,280184928.716,RNT,9641860.54947
222,0.15,16020763.8845,Everipedia,0.00355519079999,4506302132.79,IQ,8076030.84111
223,-0.44,15938308.2465,HYCON,0.00888361063522,1794125035.53,HYC,591679.127795
224,-0.35,15923221.1527,Ripio Credit ...,0.0318075993256,500610592.761,RCN,1681798.73888
225,-0.55,15788076.2018,OST,0.026647154069,592486393.141,OST,562504.983655
226,-0.52,15566968.9168,Ignis,0.0204520694368,761143950.0,IGNIS,494901.72727
227,2.96,15505176.3967,THEKEY,0.00306424092413,5060038287.0,TKY,166247.406573
228,-2.16,15402181.5111,eosDAC,0.0233099672197,660755176.785,EOSDAC,5000367.81395
229,-0.29,15382356.729,Fetch,0.188642677073,81542294.4991,FET,12500855.1726
230,1.15,15233970.8513,EDUCare,0.0234368782327,650000000.0,EKT,895242.411786
231,-0.12,15094355.528,Iconomi,0.152575595744,98930339.7729,ICN,630.604700852
232,-5.68,15021852.6311,Dentacoin,4.5963377371e-05,3.26822211298e+11,DCN,21586.7451431
233,1.48,14986214.8053,Asch,0.160528752293,93355331.0,XAS,6300929.76303
234,-0.54,14983852.9564,Blocknet,2.62006840152,5718878.54063,BLOCK,4272.87087838
235,-0.13,14840913.2509,Time New Bank,0.00567967184475,2612987802.22,TNB,6033067.5391
236,-0.21,14817796.9038,UTRUST,0.0329284375639,450000000.0,UTK,479024.354836
237,0.02,14774676.6549,Namecoin,1.00259742236,14736400.0,NMC,16165.8302712
238,1.32,14696694.8883,Ruff,0.0149889799983,980500000.0,RUFF,1111499.47652
239,0.72,14656968.7686,Bluzelle,0.0712617112822,205678035.3,BLZ,2970858.19786
240,-0.45,14618110.0636,PLATINCOIN,20.8830143765,700000.0,PLC,4953456.89565
241,0.73,14596340.2795,Peercoin,0.576692728433,25310428.8642,PPC,225062.056621
242,-0.01,14518990.8786,MediShares,0.0135991332555,1067640900.77,MDS,128787.706003
243,1.52,14457244.082,Fantom,0.0113836567575,1270000000.0,FTM,3559237.91837
244,0.07,14396994.9972,NKN,0.0411342714205,350000000.0,NKN,202027.900869
245,-0.34,14371219.6174,FLO,0.0953980166187,150644846.998,FLO,21990.6590569
246,-0.54,14356248.4311,Credits,0.0907491734189,158197015.909,CS,3499916.39771
247,-0.31,14240084.806,Hyperion,0.0449545990382,316765917.406,HYN,987798.941406
248,0.19,14223001.7906,OriginTrail,0.0498301186509,285429819.869,TRAC,35252.5696186
249,0.29,14208684.826,NavCoin,0.219222904497,64813869.9677,NAV,172129.474324
250,-4.69,14132662.8401,PTON,0.00168998453011,8362598940.0,PTON,128785.735192
251,1.51,14116327.3218,Own,0.180231939551,78323117.1845,CHX,2477688.8965
252,0.56,14032577.6102,Moss Coin,0.0594193834944,236161615.704,MOC,282827.842224
253,0.14,13825234.7761,Emercoin,0.31645000009,43688528.2734,EMC,76892.1132134
254,-18.70,13811772.0596,CyberVein,0.0130250033042,1060404495.65,CVT,45493.0585703
255,2.25,13477985.3265,Dropil,0.000593656054978,22703356958.0,DROP,51757.3227632
256,1.19,13226139.57,DeepBrain Chain,0.00413316861563,3200000000.0,DBC,675067.841841
257,-0.04,13174375.5414,Crypterium,0.157880790882,83445082.0,CRPT,20840.8490616
258,0.00,13136066.2428,PressOne,0.0501965544507,261692587.998,PRS,499107.240626
259,-0.81,13121869.3666,FirstBlood,0.153367453002,85558370.5,1ST,12067.6852686
260,0.01,13113555.5308,SALT,0.163340327088,80283637.0206,SALT,285292.449086
261,-0.17,12970524.127,Scry.info,0.0294746406621,440057074.0,DDD,1117688.6613
262,0.17,12958945.1865,Viacoin,0.560117634101,23136113.5547,VIA,449048.362427
263,-0.11,12762400.8107,LockTrip,0.853548803542,14952162.9668,LOC,118649.981898
264,0.06,12702176.1079,Bitcoiin,0.251039213931,50598374.29,B2G,632218.233599
265,1.64,12598310.5527,DATA,0.00151104295168,8337493344.4,DTA,963784.35279
266,0.47,12517000.9687,XYO,0.00216010283708,5794631974.85,XYO,106299.792542
267,0.27,12500854.5522,Propy,0.219289895345,57006067.3911,PRO,668853.610438
268,3.26,12449136.438,AdEx,0.169535851741,73430701.0,ADX,827129.160583
269,0.09,12345780.1593,Achain,0.0142286388654,867671200.041,ACT,1149519.2717
270,0.03,12261943.619,BitNewChain,0.0682349534628,179701795.0,BTN,1445.72832381
271,-2.17,12152243.9263,Humanscape,0.000341893033286,35543994007.5,HUM,43665.1149226
272,-0.06,12008427.8819,Quantum Resis...,0.177322181235,67720957.4023,QRL,19166.3087114
273,0.21,11934546.7296,Aergo,0.393884517994,30299608.602,AERGO,4776666.57184
274,-0.18,11932490.0561,SCRL,0.0726350088914,164280148.625,SCRL,139276.937785
275,-5.75,11812754.6984,Substratum,0.0308410105441,383020999.96,SUB,56439.2332811
276,-5.85,11635492.069,Noah Coin,0.000355956529219,32687957977.6,NOAH,158300.115261
277,3.35,11620522.9579,Clipper Coin,0.00428226198243,2713641296.48,CCCX,69683.7119342
278,-0.03,11595220.1175,ETHLend,0.0103956655499,1115389876.85,LEND,362556.832872
279,-0.13,11484093.7179,Nucleus Vision,0.00199153571919,5766451290.43,NCASH,315790.646361
280,-0.20,11452684.2711,Edgeless,0.0978469119247,117046967.0,EDG,78066.9743503
281,-0.02,11415497.7449,PumaPay,0.000504527159832,22626131264.6,PMA,65051.2231479
282,0.32,11350933.132,Game.com,0.0149071110984,761444189.762,GTC,3113753.22059
283,0.11,11325461.1211,BHPCoin,1.23859326612,9143809.7,BHP,7325369.02952
284,0.44,11303497.9242,IoT Chain,0.15826831882,71419839.4756,ITC,7895831.80195
285,1.28,11281731.0303,DMarket,0.224663784595,50216064.1985,DMT,422149.947354
